EVENT_ID,MUID,PUID1,CUID1,PUID2,CUID2,NOMATCH,GDCP_EVENT_TIME,TRACKING_TIME,X_EVENT,Y_EVENT,X_TRACKING,Y_TRACKING,SUBTYPE,FRAME_NUMBER,GDCP_EVENT_ID,NORECEIVER,XRec,YRec,RECFRM,EVALUATION,Goingright,PRESSURE,PRESSER,PRESSURE_RECEIVER,PRESSER_REC,Bypassed_Players,Bypassed_Defenders,xG,PENALTY,AssistTyp,DISTANCE,ANGLE,FREEKICK,FOOT,SPEED,PRESSURE_ON_SHOT,DEFENDERS,DISTANCE_GOALKEEPER,GK_INGOAL,Rotation,xPass,PossSpeed,PossAng,Dis_nearest_opp_rec,Dist_of_pass,Nearest_Defender_to_passing_lane,Angle_of_pass,OneTouch,Time_of_Possesion,BlockProb,Opp_Players_in_path,MIN_AVG_SPEED,MIN_VAR_SPEED,MIN_AVG_OWN_EVENT_SPEED,MIN_AVG_GOAL_DIST,MIN_VAR_GOAL_DIST,MIN_START_GOAL_DIST,MIN_BYPASSED_PLAYERS,MIN_BYPASSED_DEFENDERS,MIN_OWN_NONRECEIVED,MIN_ENEMY_NONRECEIVED,MIN_OWN_PRESSURE,MIN_ENEMY_PRESSURE,HFMIN_AVG_SPEED,HFMIN_VAR_SPEED,HFMIN_AVG_OWN_EVENT_SPEED,HFMIN_AVG_GOAL_DIST,HFMIN_VAR_GOAL_DIST,HFMIN_START_GOAL_DIST,HFMIN_BYPASSED_PLAYERS,HFMIN_BYPASSED_DEFENDERS,HFMIN_OWN_NONRECEIVED,HFMIN_ENEMY_NONRECEIVED,HFMIN_OWN_PRESSURE,HFMIN_ENEMY_PRESSURE,SEC_AVG_SPEED,SEC_VAR_SPEED,SEC_AVG_OWN_EVENT_SPEED,SEC_AVG_GOAL_DIST,SEC_VAR_GOAL_DIST,SEC_START_GOAL_DIST,SEC_BYPASSED_PLAYERS,SEC_BYPASSED_DEFENDERS,SEC_OWN_NONRECEIVED,SEC_ENEMY_NONRECEIVED,SEC_OWN_PRESSURE,SEC_ENEMY_PRESSURE,X_NEW,Y_NEW,GOALLINE_DISTANCE,GOAL_DISTANCE,Y_SIDE,X_DELTA,Y_CHANGE,GOAL_DIST_DELTA,Y_DELTA,XY_DELTA,TIME_DELTA,EVENT_SPEED,ReceiveInt
1.82065E+13,101,799,18,805,18,0,45:33.6,45:32.9,-7.7,10.4,7.8,8.3,Pass,116249,1.82065E+13,FALSE,-4.34,-19.29,116295,successfullyComplete,TRUE,0,,0,,0,0,,,,,,,,,,,,,,0.998,1.24,42.86,15.54,26.03,12.33,96.82,0,2.28,0,0,2.431,5.16,2.119,58.768,608.384,26.637,14,3,2,0,0.478,0.176,2.308,4.018,2.401,72.069,178.492,72.607,5,0,0,0,0.462,0.004,3.573,6.513,3.573,62.082,279.665,69.011,1,0,0,0,0.408,0,57.8,8.3,42.2,43.008,1,26,0,-31.219,21,33.422,3.96,8.44,0
1.82065E+13,101,805,18,814,18,0,45:36.5,45:36.4,-1.5,-22.7,1.8,-21.2,Pass,116336,1.82065E+13,FALSE,11.18,-21.96,116357,successfullyComplete,TRUE,0.001,271,0.088,249,2,0,,,,,,,,,,,,,,0.983,0.93,35.71,5.96,15.76,3.38,176.03,0,1.76,0,1,2.431,5.16,2.191,58.447,576.552,26.637,16,3,2,0,0.453,0.09,2.391,4.124,2.491,70.451,193.668,72.607,7,0,0,0,0.424,0,3.55,4.344,3.55,59.726,208.657,69.011,3,0,0,0,0.306,0,51.8,21.2,48.2,52.656,0,6,1,9.648,29.5,30.104,3.48,8.651,0
1.82065E+13,101,814,18,800,18,0,45:38.6,45:37.3,11.3,-24.3,-11.7,-22.3,Pass,116359,1.82065E+13,FALSE,-20.04,-14.38,116456,successfullyComplete,TRUE,0.094,249,0,,0,0,,,,,,,,,,,,,,0.752,0.47,10.71,32.43,38.87,0.74,26.2,1,0.16,0,1,2.253,4.829,2.127,58.805,548.77,26.637,16,3,2,0,0.435,0.105,2.37,4.184,2.37,70.078,179.335,72.607,7,0,0,0,0.398,0,3.024,4.642,3.024,60.902,163.408,69.011,3,0,0,0,0.264,0,38.3,22.3,61.7,65.606,0,13.5,0,12.95,1.1,13.545,0.92,14.723,0
1.82065E+13,101,800,18,799,18,0,45:41.8,45:41.5,-20,-16.6,20.9,-14.7,Pass,116463,1.82065E+13,FALSE,-15.38,-2.3,116502,successfullyComplete,TRUE,0,,0,,0,0,,,,,,,,,,,,,,0.998,1.56,53.57,14.33,14.16,21.03,122.95,1,0.4,0,0,2.509,5.028,2.454,62.813,446.928,33.622,13,3,1,0,0.422,0.105,2.993,2.108,2.993,66.084,299.626,86.48,7,0,0,0,0.406,0,3.13,2.252,3.13,48.468,197.598,43.008,2,0,0,0,0.024,0,70.9,14.7,29.1,32.602,0,32.6,0,-33.004,7.6,33.474,4.16,8.047,0
1.82065E+13,101,799,18,816,18,0,45:44.6,45:44.4,-13.5,3.6,14.4,0.2,Pass,116535,1.82065E+13,FALSE,-4.8,24.75,116587,successfullyComplete,TRUE,0,,0,,0,0,,,,,,,,,,,,,,0.98,0.62,32.14,15.3,22.56,7.28,101.32,0,1.64,0,1,2.524,4.824,2.477,61.381,461.073,33.622,13,3,1,0,0.4,0.105,2.928,2.211,2.928,59.605,293.132,82.685,3,0,0,0,0.325,0,2.86,1.946,2.86,46.616,238.281,52.656,2,0,0,0,0.024,0,64.4,0.2,35.6,35.601,1,6.5,1,2.998,14.9,16.256,2.88,5.644,0
1.82065E+13,101,816,18,799,18,0,45:51.0,45:51.2,-0.6,14.5,0.2,15.1,Pass,116707,1.82065E+13,FALSE,-13.66,6.62,116730,successfullyComplete,TRUE,0.851,247,0,,0,0,,,,,,,,,,,,,,0.987,1.24,39.29,13.65,17.15,1.77,26.57,0,5.16,0,2,2.75,4.709,2.906,62.346,422.371,33.622,13,3,1,0,0.444,0.002,3.587,3.993,3.587,53.15,210.717,53.603,3,0,0,0,0.241,0,4.64,4.173,4.64,40.081,109.5,32.602,0,0,0,0,0.284,0,50.2,15.1,49.8,52.039,1,14.2,0,16.438,14.9,20.583,6.88,2.992,0
1.82065E+13,101,816,18,252,6,0,45:48.2,45:49.2,-6.2,20.2,3.8,22.8,Ground,116657,1.82065E+13,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2.37,5.595,2.473,60.466,423.314,33.622,13,3,1,0,0.402,0.103,3.028,6.67,3.028,52.987,187.57,53.603,3,0,0,0,0.217,0,2.98,13.804,2.98,42.94,105.713,32.602,0,0,0,0,0.213,0,53.8,22.8,46.2,51.52,1,3.6,0,-0.519,7.7,8.5,-2,-4.25,0
1.82065E+13,101,799,18,802,18,0,45:53.2,45:53.4,-11.4,10.6,12.4,7.7,Pass,116762,1.82065E+13,FALSE,-2.3,30.25,116830,successfullyComplete,TRUE,0,,0.454,266,0,0,,,,,,,,,,,,,,0.988,1.24,28.57,12.91,27.11,6.32,122.66,0,1.32,0,1,2.706,5.429,2.879,62.043,393.016,27.215,13,3,1,0,0.334,0.003,3.124,6.808,3.124,51.465,208.661,69.011,3,0,0,0,0.217,0,2.99,13.836,2.99,44.385,74.236,35.601,0,0,0,0,0.213,0,62.4,7.7,37.6,38.38,1,8.6,0,-13.139,15.1,17.377,4.2,4.137,0
1.82065E+13,101,802,18,247,6,0,45:56.5,45:56.7,-2.9,29.7,2.5,29.3,Pass,116844,1.82065E+13,TRUE,,,,unsuccessful,TRUE,0.731,266,0,,0,0,,,,,,,,,,,,,,0.763,0,0,7.63,20.73,0.67,146.11,0,1.92,0,4,2.687,5.397,2.856,63.472,329.07,92.477,7,0,2,0,0.354,0.003,3.138,6.129,3.138,51.86,189.511,69.011,3,0,1,0,0.264,0,3.09,13.847,3.09,49.437,57.99,52.039,0,0,1,0,0.395,0,52.5,29.3,47.5,55.81,1,9.9,0,17.43,21.6,23.761,3.28,7.244,1
1.82065E+13,101,247,6,,,0,45:57.5,45:59.0,11.2,25.1,7.3,28.5,OtherBallAction,116900,1.82065E+13,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2.668,5.171,1.728,26.121,326.484,9.171,3,0,0,2,0.002,0.354,3,5.443,2.24,51.338,0,51.338,0,0,0,1,0,0.186,2.92,10.53,2.24,51.338,0,51.338,0,0,0,1,0,0.395,57.3,28.5,42.7,51.338,1,9.8,0,7.147,0.8,9.833,2.24,4.39,0
1.82065E+13,101,812,18,266,6,0,45:59.4,45:59.0,0.5,26.4,-6.3,28.9,Pass,116902,1.82065E+13,TRUE,,,,unsuccessful,TRUE,0.823,247,0,,0,0,,,,,,,,,,,,,,0.377,0.93,32.14,3.01,5.54,3.01,12.08,1,0.24,0,1,2.564,5.225,2.724,63.463,312.618,92.477,7,0,3,0,0.377,0.002,2.734,5.679,2.783,49.051,128.024,43.008,2,0,2,0,0.25,0,2.445,9.777,2.486,52.207,81.841,52.039,0,0,2,0,0.481,0,43.7,28.9,56.3,63.284,1,1,0,14.622,0.4,1.077,0.07,15.386,1
1.82065E+13,101,812,18,247,6,0,45:58.7,45:59.0,7.5,27.1,-6.6,29.2,Ground,116900,1.82065E+13,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2.463,5.283,2.597,63.474,297.733,92.477,7,0,3,0,0.36,0.002,2.5,5.818,2.524,50.381,134.7,43.008,2,0,2,0,0.227,0,2.086,9.051,2.06,54.12,87.444,52.039,0,0,2,0,0.401,0,43.4,29.2,56.6,63.688,1,0.3,0,0.404,0.3,0.424,-0.07,-6.061,0
1.82065E+13,101,266,6,807,18,0,46:04.9,46:04.8,-17.8,19.1,-19.2,20.5,Pass,117046,1.82065E+13,TRUE,,,,unsuccessful,FALSE,1.386,812,0,,0,0,,,,,,,,,,,,,,0.371,0,17.86,5.7,11.41,1.08,81.89,1,0,0,3,2.475,5.068,2.915,41.872,606.854,25.312,0,0,1,2,0.348,0.361,2.656,6.606,4.035,61.755,217.051,51.338,0,0,1,2,0.693,0.25,2.27,6.003,4.035,61.755,217.051,51.338,0,0,1,2,0.693,0.518,30.8,20.5,69.2,72.173,1,25.8,0,35.861,8.7,27.227,5.83,4.67,1
1.82065E+13,101,807,18,810,18,0,46:09.5,46:08.2,-10,1.5,10.5,-4.2,Pass,117131,1.82065E+13,FALSE,22.36,-18.12,117215,successfullyComplete,TRUE,0.555,268,0.645,244,4,3,,,,,,,,,,,,,,0.658,0,0,4.4,14.13,1.19,172.97,0,1.2,0,3,2.609,5.447,2.473,60.527,285.474,86.48,11,3,2,1,0.387,0.693,2.807,6.929,2.534,48.072,140.159,32.602,4,3,2,1,0.329,0.693,2.296,6.072,1.137,55.565,188.277,63.284,4,3,1,1,0.459,0.693,60.5,4.2,39.5,39.723,0,8.7,1,11.895,24.7,26.187,3.41,7.68,0
1.82065E+13,101,810,18,802,18,0,46:15.5,46:15.7,27.5,-17,-26,-19.6,Pass,117319,1.82065E+13,FALSE,43.02,7.6,117364,successfullyComplete,TRUE,0.788,244,0.009,257,5,4,,,,,,,,,,,,,,0.769,0.31,25,8.53,28.66,0.13,102.96,0,5.04,0,6,3.034,5.837,2.923,56.439,211.042,76.382,12,7,2,1,0.36,0.693,3.136,9.843,2.911,55.366,175.116,52.039,9,7,2,1,0.468,0.693,5.465,8.446,5.465,59.105,751.325,39.723,9,7,0,0,0.672,0,24,19.6,76,78.487,0,36.5,0,38.764,15.4,39.616,7.52,5.268,0
1.82065E+13,101,802,18,814,18,0,46:17.7,46:17.6,41.6,12.7,-43.9,8.7,Pass,117367,1.82065E+13,FALSE,50.99,-6.31,117408,successfullyComplete,TRUE,0.025,257,0.259,240,0,0,,,,,,,,,,,,,,0.313,0,7.14,3.16,20.66,0.07,78.1,1,0.2,0,3,3.026,5.855,2.914,57.434,270.927,70.268,12,7,2,1,0.288,0.693,3.025,8.995,2.8,59.693,321.671,52.039,9,7,2,1,0.419,0.693,4.28,8.436,4.28,70.837,788.617,39.723,9,7,0,0,0.456,0,6.1,8.7,93.9,94.302,1,17.9,1,15.815,28.3,33.486,1.91,17.532,0
1.82065E+13,101,814,18,,,0,46:23.1,46:19.4,51.2,-6.5,-51.3,-6.8,SavedShot,117412,1.82065E+13,,,,,,,0,,,,0,0,0.1988,FALSE,direct,6.6,17.3,FALSE,TRUE,26.6,0.309,0,1.3,FALSE,,,,,,,,,,,,,3.024,5.86,2.912,59.171,372.413,53.603,12,7,2,1,0.283,0.693,3.371,6.486,3.223,65.249,497.363,52.039,9,7,2,1,0.419,0.693,3.747,10.681,3.747,91.439,138.874,78.487,5,4,0,0,0.271,0,-1.3,6.8,101.3,101.528,0,7.4,1,7.226,15.5,17.176,1.81,9.489,0
1.82065E+13,101,240,6,,,0,46:24.0,46:22.0,51.5,-4.1,51.9,-3.3,OtherBallAction,117475,1.82065E+13,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3,5.579,3.53,42.439,1227.818,51.338,0,0,1,2,0.462,0.283,2.975,5.154,3.53,42.439,1227.818,51.338,0,0,1,2,0.462,0.365,3.44,7.497,2.52,3.808,0,3.808,0,0,0,0,0,0.271,101.9,3.3,-1.9,3.808,0,0.6,0,5.336,3.5,3.551,2.52,1.409,0
1.82065E+13,101,814,18,802,18,0,47:03.4,47:05.1,52.5,-34,-51,-33.3,Cross,118555,1.82065E+13,FALSE,45.91,-8.32,118581,successfullyComplete,TRUE,0,,1.109,270,2,0,,,,,,,,,,,,,awayFromGoal,,,,,,,,,,,,10.06,267.922,11.568,84.077,725.911,39.723,11,7,0,0,0.274,0,43.19,0,43.19,106.348,0,106.348,2,0,0,0,0,0,43.19,0,43.19,106.348,0,106.348,2,0,0,0,0,0,-1,33.3,101,106.348,0,0.9,0,10.156,30,30.013,43.19,0.695,0
1.82065E+13,101,802,18,813,18,0,47:07.9,47:06.3,46.8,-5.5,-45.4,-8.4,Pass,118583,1.82065E+13,FALSE,46.01,1.19,118597,successfullyComplete,TRUE,1.157,270,0.57,244,6,4,,,,,,,,,,,,,,0.561,0.31,0,0.65,9.38,0.14,84.31,1,0,0,6,8.783,234.686,9.827,86.026,603.511,39.723,17,11,0,0,0.421,0,22.155,884.942,22.155,101.059,55.956,106.348,8,4,0,0,0.578,0,22.155,884.942,22.155,101.059,55.956,106.348,8,4,0,0,0.578,0,4.6,8.4,95.4,95.769,0,5.6,0,-10.579,24.9,25.522,1.12,22.787,0
1.82065E+13,101,813,18,,,0,47:11.4,47:06.9,45.1,2.4,-46.2,1.3,OtherShot,118598,1.82065E+13,,,,,,,0,,,,0,0,0.3639,FALSE,direct,7.8,49,FALSE,TRUE,11,0.226,1,1.1,TRUE,,,,,,,,,,,,,7.761,209.509,8.51,87.481,517.739,39.723,17,11,0,0,0.361,0,14.973,597.2,14.973,99.442,35.818,106.348,8,4,0,0,0.386,0,14.973,597.2,14.973,99.442,35.818,106.348,8,4,0,0,0.386,0,3.8,1.3,96.2,96.209,1,0.8,1,0.44,9.7,9.733,0.61,15.956,0
1.82065E+13,101,247,6,,,0,47:20.3,47:07.7,50.4,5.7,47.8,5.3,OtherBallAction,118620,1.82065E+13,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,6.996,188.597,1.695,4.773,1.864,3.808,0,0,0,0,0,0.361,11.447,447.859,0.87,5.738,0,5.738,0,0,0,0,0,0.386,11.447,447.859,0.87,5.738,0,5.738,0,0,0,0,0,0.386,97.8,5.3,2.2,5.738,1,1.6,0,1.947,4,4.308,0.87,4.952,0
1.82065E+13,101,812,18,810,18,0,47:38.5,47:38.9,48.2,34,-47.7,34.1,Pass,119398,1.82065E+13,FALSE,37.56,31.41,119419,successfullyComplete,TRUE,0.081,266,0.389,271,1,0,,,,,,,,,,,,,,0,1.09,28.57,3.59,9.87,2.71,33.38,0,0.04,0,3,15.384,413.375,19.012,100.451,27.955,106.348,9,4,0,0,0.31,0,31.13,0,31.13,103.48,0,103.48,1,0,0,0,0.081,0,31.13,0,31.13,103.48,0,103.48,1,0,0,0,0.081,0,2.3,34.1,97.7,103.48,1,0.1,0,9.218,28.8,28.8,31.13,0.925,0
1.82065E+13,101,810,18,816,18,0,47:40.5,47:40.5,32.3,33.1,-32.6,29.8,Pass,119439,1.82065E+13,FALSE,10.16,28.16,119510,successfullyComplete,TRUE,0.641,268,0.209,268,0,0,,,,,,,,,,,,,,0.678,0.31,10.71,13.71,15.8,1.84,2.54,0,0.92,0,1,13.092,362.229,15.536,97.923,52.922,106.348,9,4,0,0,0.376,0,16.38,435.125,16.38,95.646,122.755,103.48,1,0,0,0,0.361,0,16.38,435.125,16.38,95.646,122.755,103.48,1,0,0,0,0.361,0,17.4,29.8,82.6,87.811,1,15.1,0,-15.669,4.3,15.7,1.63,9.632,0
1.82065E+13,101,816,18,810,18,0,47:44.6,47:44.9,10.1,30.7,-11.8,29.4,Pass,119548,1.82065E+13,FALSE,17.9,33.58,119564,successfullyComplete,TRUE,0.114,271,0.113,271,0,0,,,,,,,,,,,,,,0.968,0.78,28.57,4.49,7.49,3.19,141.89,0,2.44,0,1,11.846,312.724,13.675,93.009,187.247,106.348,9,4,0,0,0.332,0,12.377,265.643,12.377,86.576,308.149,103.48,1,0,0,0,0.279,0,12.377,265.643,12.377,86.576,308.149,103.48,1,0,0,0,0.279,0,38.2,29.4,61.8,68.437,1,20.8,0,-19.374,0.4,20.804,4.37,4.761,0
1.82065E+13,101,810,18,813,18,0,47:46.0,47:46.5,23.5,31.3,-21.6,33.1,Pass,119589,1.82065E+13,FALSE,34.2,24,119622,successfullyComplete,TRUE,0.307,271,0.27,257,3,0,,,,,,,,,,,,,,0.643,0.31,14.29,5.43,12.89,2.04,123.96,0,1.2,0,3,10.569,281.094,11.954,90.991,184.554,106.348,12,4,0,0,0.329,0,9.69,205.968,9.69,84.652,220.237,103.48,4,0,0,0,0.286,0,9.69,205.968,9.69,84.652,220.237,103.48,4,0,0,0,0.286,0,28.4,33.1,71.6,78.881,1,9.8,0,10.444,3.7,10.475,1.63,6.427,0
1.82065E+13,101,813,18,810,18,0,47:48.5,47:49.5,35.6,25.1,-36.8,22.8,Pass,119664,1.82065E+13,FALSE,40.24,17.46,119679,successfullyComplete,TRUE,1.06,257,0.615,243,2,1,,,,,,,,,,,,,,0.918,0.78,39.29,3.09,3.86,1.01,83,0,2.28,0,2,9.728,252.323,10.835,90.835,158.384,106.348,14,5,0,0,0.42,0,8.352,163.427,8.352,85.671,170.364,103.48,6,1,0,0,0.441,0,2.657,1.72,2.657,81.218,94.997,87.811,5,1,0,0,0.53,0,13.2,22.8,86.8,89.745,1,15.2,0,10.864,10.3,18.361,3,6.12,0
1.82065E+13,101,813,18,257,6,0,47:47.6,47:48.7,36.3,22.3,-37.2,23.1,Ground,119643,1.82065E+13,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,8.671,235.454,9.538,90.765,138.629,106.348,14,5,0,0,0.373,0,6.82,144.824,6.82,86.427,139.722,103.48,6,1,0,0,0.367,0,6.82,144.824,6.82,86.427,139.722,103.48,6,1,0,0,0.367,0,12.8,23.1,87.2,90.208,1,0.4,0,0.463,0.3,0.5,-0.84,-0.595,0
1.82065E+13,101,810,18,,,0,47:49.1,47:50.6,44.3,16.8,-41.1,15.1,OtherBallAction,119691,1.82065E+13,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,8.057,216.052,8.776,90.923,123.475,106.348,14,5,0,0,0.336,0,6.12,124.116,6.12,87.272,121.435,103.48,6,1,0,0,0.315,0,2.016,3.706,2.016,83.923,102.383,68.437,5,1,0,0,0.296,0,8.9,15.1,91.1,92.343,1,3.9,0,2.135,8,8.9,1.92,4.635,0
1.82065E+13,101,243,6,811,18,0,47:52.2,47:52.5,44.9,25,46,22.6,Pass,119739,1.82065E+13,TRUE,,,,unsuccessful,FALSE,0.322,812,0,,0,0,,,,,,,,,,,,,,0.275,0,0,4.92,38.69,0.42,174.79,1,0.44,0,5,7.546,199.55,1.395,14.345,148.14,5.738,0,0,1,0,0.161,0.336,5.595,108.591,1.92,22.951,0,22.951,0,0,1,0,0.322,0.315,2,2.966,1.92,22.951,0,22.951,0,0,1,0,0.322,0.296,96,22.6,4,22.951,1,4.9,0,15.294,7.5,8.959,1.92,4.666,1
1.82065E+13,101,243,6,810,18,0,47:51.6,47:50.5,43.9,15.3,41.4,15.3,Ground,119689,1.82065E+13,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,6.812,189.93,0.263,15.414,77.497,5.738,0,0,1,0,0.107,0.336,4.751,101.426,-0.04,20.251,14.579,22.951,0,0,1,0,0.161,0.315,1.429,4.758,-0.04,20.251,14.579,22.951,0,0,1,0,0.161,0.296,91.4,15.3,8.6,17.551,1,4.6,0,-5.4,7.3,8.628,-2,-4.314,0
1.82065E+13,101,811,18,816,18,0,47:54.9,47:55.3,20.9,24.8,-18.4,24.2,Pass,119809,1.82065E+13,FALSE,11.74,29.64,119831,successfullyComplete,TRUE,0.628,268,0.133,268,0,0,,,,,,,,,,,,,,0.995,1.24,53.57,7.31,8.5,7.22,22.98,0,1.64,0,1,6.669,175.606,8.415,89.253,141.799,106.348,14,5,0,1,0.363,0.107,4.757,90.157,5.956,85.432,131.162,103.48,6,1,0,1,0.354,0.161,1.491,5.217,2.104,84.746,73.889,78.881,5,1,0,1,0.399,0.161,31.6,24.2,68.4,72.555,1,23,0,-9.894,8.9,24.662,4.81,5.127,0
1.82065E+13,101,816,18,800,18,0,47:57.0,47:57.5,6.4,27.7,-8.2,29.6,Pass,119863,1.82065E+13,FALSE,-24.81,8.26,119927,successfullyComplete,TRUE,0.376,268,0,,0,0,,,,,,,,,,,,,,0.915,0.47,21.43,26.41,34.47,4.92,31.73,0,1.56,0,1,6.368,164.418,7.894,87.257,176.742,106.348,14,5,0,1,0.364,0.107,4.521,81.754,5.534,83.195,159.825,103.48,6,1,0,1,0.356,0.161,1.567,5.281,2.21,82.029,150.649,89.745,2,1,0,1,0.413,0.161,41.8,29.6,58.2,65.295,1,10.2,0,-7.26,5.4,11.541,2.16,5.343,0
1.82065E+13,101,800,18,805,18,0,48:00.4,48:01.5,-24.1,3.7,25.2,2.7,Pass,119963,1.82065E+13,FALSE,-4.02,-19.91,120008,successfullyComplete,TRUE,0,,0,,1,0,,,,,,,,,,,,,,0.999,1.24,46.43,21.58,29.59,8.97,138.41,0,1.8,0,1,6.22,153.808,7.595,82.464,460.671,106.348,15,5,0,1,0.336,0.107,4.478,74.345,5.381,77.37,481.353,103.48,7,1,0,1,0.321,0.161,3.222,1.983,3.657,54.265,657.872,72.555,1,0,0,1,0.335,0.322,75.2,2.7,24.8,24.947,1,33.4,0,-40.348,26.9,42.886,4,10.721,0
1.82065E+13,101,805,18,814,18,0,48:05.9,48:05.9,-2.3,-22.4,-0.5,-19.7,Pass,120074,1.82065E+13,FALSE,7.64,-11.03,120098,successfullyComplete,TRUE,0,,0,,2,0,,,,,,,,,,,,,,0.964,0.93,28.57,5.99,13.87,3.08,127.65,0,2.76,0,1,3.798,56.644,4.614,78.453,462.243,95.769,15,5,0,1,0.336,0.107,4.475,68.149,5.295,75.264,481.995,103.48,9,1,0,1,0.292,0.161,3.533,1.463,3.533,48.149,434.511,65.295,3,0,0,0,0.125,0,49.5,19.7,50.5,54.206,0,25.7,1,29.26,22.4,34.092,4.44,7.678,0
1.82065E+13,101,814,18,805,18,0,48:07.2,48:07.0,9,-12.7,-8.1,-10.6,Pass,120100,1.82065E+13,FALSE,3.72,-20.01,120184,successfullyComplete,TRUE,0.003,247,0.004,247,0,0,,,,,,,,,,,,,,0.996,1.4,53.57,9.81,12.29,2.94,59.26,1,0.2,0,1,4.005,59.949,4.941,73.914,460.061,103.48,9,1,0,1,0.268,0.107,4.229,63.75,4.941,73.914,460.061,103.48,9,1,0,1,0.268,0.161,2.91,2.529,2.91,50.877,319.43,65.295,3,0,0,0,0.095,0,41.9,10.6,58.1,59.059,0,7.6,0,4.853,9.1,11.856,1.04,11.4,0
1.82065E+13,101,805,18,249,6,0,48:14.2,48:14.3,21.3,-23.6,-19.4,-22.6,Pass,120284,1.82065E+13,TRUE,,,,unsuccessful,TRUE,1.506,247,0,,0,0,,,,,,,,,,,,,,0.721,0.16,21.43,6.94,11.99,1.23,143.82,1,0,0,2,4.438,59.85,5.127,73.843,421.789,103.48,9,1,1,1,0.363,0.161,2.601,6.139,3.081,69.878,381.51,68.437,8,1,1,1,0.363,0.161,4.28,10.005,4.28,62.084,95.042,54.206,2,0,1,0,0.503,0,30.6,22.6,69.4,72.987,0,11.3,0,13.928,12,16.483,7.36,2.24,1
1.82065E+13,101,249,6,252,6,0,48:16.3,48:16.5,25.8,-27.4,26,-27.7,Pass,120338,1.82065E+13,FALSE,-10.39,-25.41,120396,successfullyComplete,FALSE,0.334,805,0.356,799,7,3,,,,,,,,,,,,,,0.546,0,7.14,6.84,25.62,1.49,163.42,0,1.52,0,4,4.296,56.184,0.693,25.718,96.939,22.951,7,3,1,1,0.219,0.363,2.431,5.863,0.693,25.718,96.939,22.951,7,3,1,1,0.219,0.388,3.52,11.373,2.16,36.651,0,36.651,7,3,0,1,0.334,0.754,76,27.7,24,36.651,0,6.6,0,9.638,5.1,8.341,2.16,3.862,0
1.82065E+13,101,252,6,,,0,48:18.4,48:20.0,-10.2,-27,-12.7,-25.7,OtherBallAction,120425,1.82065E+13,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,4.248,52.712,1.39,36.229,506.568,22.951,7,3,1,1,0.164,0.363,2.845,5.791,1.39,36.229,506.568,22.951,7,3,1,1,0.164,0.359,4.333,7.306,2.82,52.207,483.971,36.651,7,3,0,1,0.167,1.506,37.3,25.7,62.7,67.763,0,38.7,0,31.112,2,38.752,3.48,11.136,0
1.82065E+13,101,266,6,816,18,0,46:05.1,46:04.7,-17.2,15.4,-19.1,20.7,Ground,117045,1.82065E+13,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.133,854.759,-18.037,32.371,780.912,3.808,7,3,1,1,0.094,0.352,-0.133,854.759,-18.037,32.371,780.912,3.808,7,3,1,1,0.094,0.352,-0.133,854.759,-18.037,32.371,780.912,3.808,7,3,1,1,0.094,0.352,30.9,20.7,69.1,72.134,1,6.4,1,4.371,46.4,46.839,-135.21,-0.346,0
1.82065E+13,101,811,18,814,18,0,48:22.4,48:22.4,-7.1,-20.7,8.4,-19,Pass,120485,1.82065E+13,FALSE,-3.15,-18.88,120515,successfullyComplete,TRUE,1.087,268,0.055,268,2,0,,,,,,,,,,,,,,0.97,0.93,42.86,7.66,7.7,1.04,178.59,1,0.4,0,1,11.657,1037.695,14.59,71.835,445.78,103.48,11,1,1,1,0.414,0.164,16.898,1802.257,23.06,56.397,288.367,72.555,5,0,1,1,0.514,0.219,37.652,4445.538,72.485,59.36,371.378,72.987,2,0,1,0,1.296,0.167,58.4,19,41.6,45.734,0,10.7,1,17.867,39.7,41.117,137.61,0.299,0
1.82065E+13,101,811,18,268,6,0,48:21.5,48:22.4,-8.4,-13.1,8.3,-18.9,Ground,120486,1.82065E+13,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,11.045,987.148,13.62,70.098,459.184,103.48,11,1,1,1,0.387,0.164,15.365,1647.867,20.182,55.071,261.254,72.555,5,0,1,1,0.45,0.219,30.13,3617.094,48.337,54.835,247.135,72.987,2,0,1,0,0.864,0.167,58.3,18.9,41.7,45.783,0,0.1,0,0.05,0.1,0.141,0.04,3.536,0
